"year,"" month"",""carrier"",""carrier_name"",""airport"",""airport_name"",""arr_flights"",""arr_del15"",""carrier_ct"","" weather_ct"",""nas_ct"",""security_ct"",""late_aircraft_ct"",""arr_cancelled"",""arr_diverted"","" arr_delay"","" carrier_delay"",""weather_delay"",""nas_delay"",""security_delay"",""late_aircraft_delay"","
"2020,12,""OH"",""PSA Airlines Inc."",""OAJ"",""Jacksonville/Camp Lejeune, NC: Albert J Ellis"",91.00,8.00,4.79,0.00,0.96,0.00,2.25,0.00,0.00,334.00,207.00,0.00,33.00,0.00,94.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""OKC"",""Oklahoma City, OK: Will Rogers World"",21.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,30.00,0.00,0.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""OMA"",""Omaha, NE: Eppley Airfield"",45.00,8.00,2.45,0.00,4.54,0.00,1.01,0.00,0.00,226.00,62.00,0.00,141.00,0.00,23.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""ORF"",""Norfolk, VA: Norfolk International"",210.00,26.00,12.04,0.79,9.93,0.13,3.10,1.00,0.00,1414.00,710.00,23.00,275.00,2.00,404.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""PBI"",""West Palm Beach/Palm Beach, FL: Palm Beach International"",15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""PHF"",""Newport News/Williamsburg, VA: Newport News/Williamsburg International"",72.00,9.00,5.14,0.00,1.02,0.00,2.83,0.00,0.00,469.00,319.00,0.00,41.00,0.00,109.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""PHL"",""Philadelphia, PA: Philadelphia International"",1001.00,102.00,34.62,0.16,42.94,0.05,24.23,10.00,1.00,8318.00,3800.00,8.00,1234.00,19.00,3257.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""PIA"",""Peoria, IL: General Downing - Peoria International"",55.00,4.00,1.49,0.00,1.51,0.00,1.00,0.00,0.00,201.00,123.00,0.00,47.00,0.00,31.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""PIT"",""Pittsburgh, PA: Pittsburgh International"",35.00,4.00,2.00,0.00,1.00,0.00,1.00,0.00,1.00,257.00,107.00,0.00,17.00,0.00,133.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""PNS"",""Pensacola, FL: Pensacola International"",176.00,24.00,9.98,0.01,10.05,0.61,3.35,0.00,0.00,990.00,290.00,2.00,263.00,19.00,416.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""PVD"",""Providence, RI: Theodore Francis Green State"",117.00,11.00,5.96,0.00,2.23,0.00,2.81,1.00,0.00,2058.00,1077.00,0.00,65.00,0.00,916.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""PWM"",""Portland, ME: Portland International Jetport"",23.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,355.00,48.00,0.00,0.00,0.00,307.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""RAP"",""Rapid City, SD: Rapid City Regional"",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""RDU"",""Raleigh/Durham, NC: Raleigh-Durham International"",69.00,9.00,4.46,0.00,0.82,1.00,2.72,0.00,0.00,561.00,199.00,0.00,21.00,52.00,289.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""RIC"",""Richmond, VA: Richmond International"",128.00,26.00,10.89,0.00,9.90,0.74,4.48,0.00,0.00,987.00,422.00,0.00,339.00,23.00,203.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""ROC"",""Rochester, NY: Greater Rochester International"",91.00,10.00,3.80,0.00,4.75,0.00,1.45,0.00,0.00,439.00,237.00,0.00,100.00,0.00,102.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""RSW"",""Fort Myers, FL: Southwest Florida International"",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""SAV"",""Savannah, GA: Savannah/Hilton Head International"",207.00,15.00,6.50,0.42,6.44,0.00,1.64,0.00,0.00,523.00,292.00,10.00,134.00,0.00,87.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""SBN"",""South Bend, IN: South Bend International"",60.00,3.00,1.75,0.00,1.25,0.00,0.00,0.00,0.00,121.00,73.00,0.00,48.00,0.00,0.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""SDF"",""Louisville, KY: Louisville Muhammad Ali International"",19.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,66.00,66.00,0.00,0.00,0.00,0.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""SGF"",""Springfield, MO: Springfield-Branson National"",62.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,92.00,92.00,0.00,0.00,0.00,0.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""SHV"",""Shreveport, LA: Shreveport Regional"",50.00,6.00,1.18,0.00,3.32,1.00,0.50,0.00,1.00,217.00,60.00,0.00,93.00,18.00,46.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""SRQ"",""Sarasota/Bradenton, FL: Sarasota/Bradenton International"",67.00,11.00,3.11,0.00,6.69,0.00,1.20,0.00,0.00,414.00,100.00,0.00,187.00,0.00,127.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""STL"",""St. Louis, MO: St Louis Lambert International"",48.00,5.00,3.29,0.00,1.71,0.00,0.00,0.00,0.00,107.00,80.00,0.00,27.00,0.00,0.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""SYR"",""Syracuse, NY: Syracuse Hancock International"",60.00,5.00,3.11,0.00,1.00,0.00,0.89,0.00,0.00,173.00,85.00,0.00,26.00,0.00,62.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""TLH"",""Tallahassee, FL: Tallahassee International"",71.00,9.00,1.00,0.00,5.20,0.33,2.47,0.00,0.00,332.00,22.00,0.00,102.00,10.00,198.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""TUL"",""Tulsa, OK: Tulsa International"",28.00,2.00,1.86,0.00,0.00,0.00,0.14,0.00,1.00,74.00,67.00,0.00,0.00,0.00,7.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""TYS"",""Knoxville, TN: McGhee Tyson"",147.00,20.00,8.12,0.53,6.33,0.00,5.02,0.00,1.00,721.00,268.00,9.00,202.00,0.00,242.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""VPS"",""Valparaiso, FL: Eglin AFB Destin Fort Walton Beach"",137.00,9.00,3.14,0.00,5.86,0.00,0.00,0.00,0.00,256.00,118.00,0.00,138.00,0.00,0.00,"
"2020,12,""OH"",""PSA Airlines Inc."",""XNA"",""Fayetteville, AR: Northwest Arkansas Regional"",61.00,7.00,3.06,0.00,1.75,0.00,2.19,0.00,1.00,260.00,90.00,0.00,59.00,0.00,111.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""ABE"",""Allentown/Bethlehem/Easton, PA: Lehigh Valley International"",88.00,17.00,17.00,0.00,0.00,0.00,0.00,3.00,1.00,1079.00,1079.00,0.00,0.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""ABI"",""Abilene, TX: Abilene Regional"",61.00,2.00,0.00,0.00,1.00,0.00,1.00,3.00,0.00,775.00,0.00,0.00,744.00,0.00,31.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""ABQ"",""Albuquerque, NM: Albuquerque International Sunport"",332.00,37.00,25.00,3.00,0.00,1.00,8.00,8.00,0.00,2974.00,1809.00,800.00,0.00,23.00,342.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""ABR"",""Aberdeen, SD: Aberdeen Regional"",62.00,7.00,6.00,1.00,0.00,0.00,0.00,2.00,2.00,602.00,494.00,108.00,0.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""ACV"",""Arcata/Eureka, CA: California Redwood Coast Humboldt County"",67.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,1.00,134.00,134.00,0.00,0.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""AEX"",""Alexandria, LA: Alexandria International"",51.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,1.00,308.00,308.00,0.00,0.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""ALB"",""Albany, NY: Albany International"",15.00,4.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,331.00,272.00,59.00,0.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""ALS"",""Alamosa, CO: San Luis Valley Regional/Bergman Field"",53.00,3.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,295.00,63.00,232.00,0.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""AMA"",""Amarillo, TX: Rick Husband Amarillo International"",28.00,4.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,126.00,95.00,0.00,0.00,0.00,31.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""APN"",""Alpena, MI: Alpena County Regional"",53.00,9.00,7.00,2.00,0.00,0.00,0.00,1.00,1.00,703.00,492.00,211.00,0.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""ASE"",""Aspen, CO: Aspen Pitkin County Sardy Field"",599.00,165.00,65.00,12.00,43.00,0.00,45.00,24.00,25.00,17283.00,3717.00,2572.00,5160.00,0.00,5834.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""ATL"",""Atlanta, GA: Hartsfield-Jackson Atlanta International"",102.00,10.00,6.00,3.00,1.00,0.00,0.00,2.00,0.00,321.00,130.00,105.00,86.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""ATW"",""Appleton, WI: Appleton International"",47.00,14.00,12.00,2.00,0.00,0.00,0.00,1.00,0.00,775.00,719.00,56.00,0.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""ATY"",""Watertown, SD: Watertown Regional"",53.00,6.00,4.00,2.00,0.00,0.00,0.00,3.00,1.00,531.00,257.00,274.00,0.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""AUS"",""Austin, TX: Austin - Bergstrom International"",109.00,18.00,13.00,2.00,1.00,0.00,2.00,1.00,0.00,815.00,511.00,148.00,17.00,0.00,139.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""AZO"",""Kalamazoo, MI: Kalamazoo/Battle Creek International"",37.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,195.00,195.00,0.00,0.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""BDL"",""Hartford, CT: Bradley International"",,,,,,,,,,,,,,,,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""BFF"",""Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field"",53.00,9.00,6.00,0.00,0.00,0.00,3.00,0.00,0.00,1274.00,1069.00,0.00,0.00,0.00,205.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""BFL"",""Bakersfield, CA: Meadows Field"",86.00,9.00,4.00,0.00,0.00,0.00,5.00,0.00,0.00,1167.00,865.00,0.00,0.00,0.00,302.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""BGM"",""Binghamton, NY: Greater Binghamton/Edwin A. Link Field"",31.00,10.00,7.00,2.00,1.00,0.00,0.00,0.00,1.00,735.00,419.00,269.00,47.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""BHM"",""Birmingham, AL: Birmingham-Shuttlesworth International"",107.00,21.00,16.00,1.00,0.00,0.00,4.00,0.00,0.00,972.00,673.00,46.00,0.00,0.00,253.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""BIL"",""Billings, MT: Billings Logan International"",276.00,42.00,27.00,2.00,2.00,0.00,11.00,1.00,3.00,2921.00,2186.00,65.00,135.00,0.00,535.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""BIS"",""Bismarck/Mandan, ND: Bismarck Municipal"",276.00,33.00,19.00,4.00,1.00,0.00,9.00,3.00,0.00,2069.00,1150.00,273.00,67.00,0.00,579.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""BJI"",""Bemidji, MN: Bemidji Regional"",62.00,16.00,12.00,4.00,0.00,0.00,0.00,2.00,0.00,1817.00,689.00,1128.00,0.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""BMI"",""Bloomington/Normal, IL: Central Il Regional Airport at Bloomington"",40.00,10.00,8.00,1.00,0.00,0.00,1.00,0.00,0.00,1167.00,1113.00,26.00,0.00,0.00,28.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""BNA"",""Nashville, TN: Nashville International"",397.00,59.00,38.00,5.00,2.00,0.00,14.00,3.00,1.00,3471.00,1796.00,375.00,76.00,0.00,1224.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""BOI"",""Boise, ID: Boise Air Terminal"",760.00,67.00,44.00,11.00,1.00,0.00,11.00,5.00,6.00,3327.00,1973.00,687.00,94.00,0.00,573.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""BRD"",""Brainerd, MN: Brainerd Lakes Regional"",53.00,7.00,7.00,0.00,0.00,0.00,0.00,2.00,0.00,1776.00,1776.00,0.00,0.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""BRO"",""Brownsville, TX: Brownsville South Padre Island International"",42.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,142.00,142.00,0.00,0.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""BTM"",""Butte, MT: Bert Mooney"",58.00,7.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,284.00,259.00,25.00,0.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""BUF"",""Buffalo, NY: Buffalo Niagara International"",2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,0.00,0.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""BUR"",""Burbank, CA: Bob Hope"",260.00,18.00,13.00,1.00,0.00,0.00,4.00,0.00,0.00,874.00,562.00,51.00,0.00,0.00,261.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""BWI"",""Baltimore, MD: Baltimore/Washington International Thurgood Marshall"",27.00,4.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,275.00,202.00,0.00,0.00,0.00,73.00,"
"2020,12,""YX"",""Republic Airline"",""MSP"",""Minneapolis, MN: Minneapolis-St Paul International"",138.00,21.00,10.45,1.00,6.55,0.00,3.00,3.00,0.00,1488.00,484.00,673.00,131.00,0.00,200.00,"
"2020,12,""YX"",""Republic Airline"",""MSY"",""New Orleans, LA: Louis Armstrong New Orleans International"",191.00,17.00,7.63,1.65,6.32,0.00,1.41,3.00,1.00,592.00,329.00,64.00,160.00,0.00,39.00,"
"2020,12,""YX"",""Republic Airline"",""MTJ"",""Montrose/Delta, CO: Montrose Regional"",15.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,22.00,0.00,0.00,"
"2020,12,""YX"",""Republic Airline"",""MYR"",""Myrtle Beach, SC: Myrtle Beach International"",57.00,5.00,1.32,0.00,2.68,0.00,1.00,0.00,0.00,157.00,48.00,0.00,48.00,0.00,61.00,"
"2020,12,""YX"",""Republic Airline"",""OKC"",""Oklahoma City, OK: Will Rogers World"",60.00,5.00,1.23,0.80,1.08,0.00,1.89,1.00,0.00,255.00,23.00,36.00,30.00,0.00,166.00,"
"2020,12,""YX"",""Republic Airline"",""OMA"",""Omaha, NE: Eppley Airfield"",47.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,19.00,0.00,0.00,"
"2020,12,""YX"",""Republic Airline"",""ORD"",""Chicago, IL: Chicago O'Hare International"",2130.00,154.00,54.43,8.12,67.80,2.00,21.65,47.00,1.00,9610.00,3937.00,493.00,3176.00,47.00,1957.00,"
"2020,12,""YX"",""Republic Airline"",""ORF"",""Norfolk, VA: Norfolk International"",156.00,19.00,6.44,1.00,9.12,0.00,2.44,0.00,0.00,961.00,456.00,126.00,270.00,0.00,109.00,"
"2020,12,""YX"",""Republic Airline"",""PBI"",""West Palm Beach/Palm Beach, FL: Palm Beach International"",93.00,14.00,3.34,0.41,7.62,0.00,2.63,0.00,0.00,1364.00,773.00,7.00,381.00,0.00,203.00,"
"2020,12,""YX"",""Republic Airline"",""PHL"",""Philadelphia, PA: Philadelphia International"",1304.00,135.00,28.23,2.11,67.15,0.03,37.47,15.00,1.00,6971.00,1978.00,103.00,2153.00,7.00,2730.00,"
"2020,12,""YX"",""Republic Airline"",""PIA"",""Peoria, IL: General Downing - Peoria International"",15.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,16.00,0.00,0.00,0.00,0.00,16.00,"
"2020,12,""YX"",""Republic Airline"",""PIT"",""Pittsburgh, PA: Pittsburgh International"",574.00,37.00,14.52,0.48,15.03,0.00,6.98,5.00,0.00,2203.00,1090.00,37.00,500.00,0.00,576.00,"
"2020,12,""YX"",""Republic Airline"",""PNS"",""Pensacola, FL: Pensacola International"",50.00,5.00,3.19,0.00,1.47,0.00,0.33,0.00,0.00,179.00,127.00,0.00,40.00,0.00,12.00,"
"2020,12,""YX"",""Republic Airline"",""PVD"",""Providence, RI: Theodore Francis Green State"",48.00,2.00,1.00,0.00,0.00,0.00,1.00,2.00,0.00,166.00,73.00,0.00,0.00,0.00,93.00,"
"2020,12,""YX"",""Republic Airline"",""PWM"",""Portland, ME: Portland International Jetport"",236.00,31.00,11.16,4.18,12.24,0.00,3.42,6.00,1.00,3263.00,1614.00,720.00,515.00,0.00,414.00,"
"2020,12,""YX"",""Republic Airline"",""RDU"",""Raleigh/Durham, NC: Raleigh-Durham International"",467.00,41.00,19.11,0.95,14.40,0.00,6.54,6.00,0.00,3007.00,1821.00,57.00,513.00,0.00,616.00,"
"2020,12,""YX"",""Republic Airline"",""RIC"",""Richmond, VA: Richmond International"",193.00,19.00,8.02,1.60,6.04,0.73,2.62,3.00,0.00,1092.00,533.00,99.00,225.00,38.00,197.00,"
"2020,12,""YX"",""Republic Airline"",""ROA"",""Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field"",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""YX"",""Republic Airline"",""ROC"",""Rochester, NY: Greater Rochester International"",47.00,1.00,0.17,0.00,0.00,0.00,0.83,0.00,0.00,23.00,4.00,0.00,0.00,0.00,19.00,"
"2020,12,""YX"",""Republic Airline"",""RSW"",""Fort Myers, FL: Southwest Florida International"",151.00,17.00,5.78,0.00,9.05,0.00,2.17,1.00,0.00,1059.00,545.00,0.00,370.00,0.00,144.00,"
"2020,12,""YX"",""Republic Airline"",""SAT"",""San Antonio, TX: San Antonio International"",45.00,2.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,64.00,41.00,0.00,23.00,0.00,0.00,"
"2020,12,""YX"",""Republic Airline"",""SAV"",""Savannah, GA: Savannah/Hilton Head International"",175.00,10.00,2.70,1.00,4.30,0.00,2.00,1.00,0.00,1209.00,65.00,869.00,120.00,0.00,155.00,"
"2020,12,""YX"",""Republic Airline"",""SDF"",""Louisville, KY: Louisville Muhammad Ali International"",406.00,23.00,8.52,1.71,10.18,0.00,2.60,2.00,0.00,1226.00,574.00,201.00,303.00,0.00,148.00,"
"2020,12,""YX"",""Republic Airline"",""SLC"",""Salt Lake City, UT: Salt Lake City International"",13.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,30.00,0.00,0.00,30.00,0.00,0.00,"
"2020,12,""YX"",""Republic Airline"",""SRQ"",""Sarasota/Bradenton, FL: Sarasota/Bradenton International"",169.00,15.00,7.43,0.00,5.57,0.00,2.00,3.00,0.00,652.00,359.00,0.00,180.00,0.00,113.00,"
"2020,12,""YX"",""Republic Airline"",""STL"",""St. Louis, MO: St Louis Lambert International"",125.00,10.00,7.15,0.00,1.65,0.00,1.20,1.00,0.00,434.00,341.00,0.00,55.00,0.00,38.00,"
"2020,12,""YX"",""Republic Airline"",""SYR"",""Syracuse, NY: Syracuse Hancock International"",91.00,7.00,1.38,0.00,4.50,0.00,1.13,2.00,0.00,229.00,64.00,0.00,120.00,0.00,45.00,"
"2020,12,""YX"",""Republic Airline"",""TLH"",""Tallahassee, FL: Tallahassee International"",100.00,4.00,3.86,0.00,0.13,0.00,0.01,0.00,0.00,330.00,309.00,0.00,19.00,0.00,2.00,"
"2020,12,""YX"",""Republic Airline"",""TPA"",""Tampa, FL: Tampa International"",164.00,13.00,6.81,0.00,2.60,0.00,3.59,0.00,0.00,620.00,312.00,0.00,173.00,0.00,135.00,"
"2020,12,""YX"",""Republic Airline"",""TUL"",""Tulsa, OK: Tulsa International"",16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""YX"",""Republic Airline"",""TUS"",""Tucson, AZ: Tucson International"",17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""YX"",""Republic Airline"",""TVC"",""Traverse City, MI: Cherry Capital"",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""YX"",""Republic Airline"",""TYS"",""Knoxville, TN: McGhee Tyson"",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""YX"",""Republic Airline"",""VPS"",""Valparaiso, FL: Eglin AFB Destin Fort Walton Beach"",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""BZN"",""Bozeman, MT: Bozeman Yellowstone International"",204.00,34.00,22.00,5.00,2.00,0.00,5.00,1.00,0.00,2116.00,1468.00,407.00,67.00,0.00,174.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""CDC"",""Cedar City, UT: Cedar City Regional"",53.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00,94.00,94.00,0.00,0.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""CGI"",""Cape Girardeau, MO: Cape Girardeau Regional"",53.00,3.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,123.00,76.00,0.00,47.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""CHA"",""Chattanooga, TN: Lovell Field"",30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""CHS"",""Charleston, SC: Charleston AFB/International"",33.00,8.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,317.00,286.00,0.00,0.00,0.00,31.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""CID"",""Cedar Rapids/Iowa City, IA: The Eastern Iowa"",264.00,45.00,31.00,4.00,0.00,0.00,10.00,6.00,1.00,4321.00,2752.00,851.00,0.00,0.00,718.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""CIU"",""Sault Ste. Marie, MI: Chippewa County International"",61.00,16.00,16.00,0.00,0.00,0.00,0.00,1.00,1.00,751.00,751.00,0.00,0.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""CKB"",""Clarksburg/Fairmont, WV: North Central West Virginia"",53.00,5.00,4.00,0.00,1.00,0.00,0.00,2.00,0.00,219.00,191.00,0.00,28.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""CLE"",""Cleveland, OH: Cleveland-Hopkins International"",66.00,8.00,8.00,0.00,0.00,0.00,0.00,2.00,0.00,270.00,270.00,0.00,0.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""CLL"",""College Station/Bryan, TX: Easterwood Field"",26.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,101.00,101.00,0.00,0.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""CLT"",""Charlotte, NC: Charlotte Douglas International"",99.00,13.00,11.00,1.00,0.00,0.00,1.00,2.00,0.00,1545.00,1490.00,35.00,0.00,0.00,20.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""CMH"",""Columbus, OH: John Glenn Columbus International"",95.00,20.00,19.00,0.00,0.00,0.00,1.00,1.00,0.00,1007.00,978.00,0.00,0.00,0.00,29.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""CMX"",""Hancock/Houghton, MI: Houghton County Memorial"",62.00,2.00,2.00,0.00,0.00,0.00,0.00,3.00,0.00,82.00,82.00,0.00,0.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""CNY"",""Moab, UT: Canyonlands Field"",31.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,62.00,26.00,0.00,0.00,0.00,36.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""COD"",""Cody, WY: Yellowstone Regional"",50.00,7.00,5.00,0.00,0.00,0.00,2.00,2.00,1.00,207.00,113.00,0.00,0.00,0.00,94.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""COS"",""Colorado Springs, CO: City of Colorado Springs Municipal"",442.00,61.00,44.00,3.00,2.00,0.00,12.00,2.00,1.00,4318.00,2587.00,232.00,199.00,0.00,1300.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""CPR"",""Casper, WY: Casper/Natrona County International"",171.00,13.00,11.00,0.00,0.00,0.00,2.00,0.00,1.00,800.00,718.00,0.00,0.00,0.00,82.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""CVG"",""Cincinnati, OH: Cincinnati/Northern Kentucky International"",53.00,6.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,246.00,228.00,0.00,0.00,0.00,18.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""CYS"",""Cheyenne, WY: Cheyenne Regional/Jerry Olson Field"",31.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,611.00,591.00,0.00,0.00,0.00,20.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""DAL"",""Dallas, TX: Dallas Love Field"",48.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,26.00,0.00,0.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""DAY"",""Dayton, OH: James M Cox/Dayton International"",7.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,16.00,0.00,0.00,0.00,0.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""DCA"",""Washington, DC: Ronald Reagan Washington National"",53.00,2.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,32.00,0.00,0.00,16.00,0.00,16.00,"
"2020,12,""OO"",""SkyWest Airlines Inc."",""DDC"",""Dodge City, KS: Dodge City Regional"",53.00,8.00,4.00,1.00,0.00,0.00,3.00,0.00,0.00,315.00,73.00,42.00,0.00,0.00,200.00,"
